Product ID,Store ID,Date,DailyDemand,OptimizedStock
4093,84,2024-05-01,266,472
1558,99,2024-08-14,404,598
4731,63,2024-12-23,438,778
4428,66,2024-07-31,305,361
3547,72,2024-05-11,429,508
5950,32,2024-06-09,165,244
3009,52,2024-10-28,276,490
3267,22,2024-02-15,103,122
4916,31,2024-12-07,161,191
9745,52,2024-02-01,309,457
3613,33,2024-01-05,349,413
9452,51,2024-06-01,350,622
5882,74,2024-06-03,129,229
6467,29,2024-01-25,422,625
4353,63,2024-03-07,67,79
7444,90,2024-10-01,226,268
2696,42,2024-02-25,354,419
1594,66,2024-06-28,402,476
8555,12,2024-05-04,44,65
1566,37,2024-10-06,194,287
2400,75,2024-09-03,457,541
3319,98,2024-06-26,472,838
7861,8,2024-01-24,226,268
4592,4,2024-04-14,143,169
4251,52,2024-03-19,153,272
4395,49,2024-03-11,348,618
7869,91,2024-07-07,114,202
5694,19,2024-05-29,44,78
8972,70,2024-08-03,378,671
7957,79,2024-06-24,274,406
4975,52,2024-06-23,205,364
9305,3,2024-02-23,76,90
5373,89,2024-05-07,44,78
7425,30,2024-08-20,113,134
6686,11,2024-06-02,12,18
7302,54,2024-06-20,307,363
9597,70,2024-06-13,274,324
8577,63,2024-10-17,421,623
6101,67,2024-11-07,219,324
7419,49,2024-06-04,239,424
1437,29,2024-11-28,399,472
7156,28,2024-08-25,100,178
2388,45,2024-07-09,94,111
7648,39,2024-06-25,193,286
7126,12,2024-01-25,325,385
4977,95,2024-07-25,458,813
9172,43,2024-06-07,498,884
3973,54,2024-10-16,273,404
6853,88,2024-07-31,430,764
3550,3,2024-03-25,115,136
9977,93,2024-04-17,8,9
3685,40,2024-06-14,293,520
9326,15,2024-01-19,77,114
2417,96,2024-02-17,2,3
8654,5,2024-03-11,347,616
8476,76,2024-11-08,414,735
6424,32,2024-05-04,57,84
2195,2,2024-06-22,33,59
9076,55,2024-11-05,162,192
5670,92,2024-02-18,129,229
7641,12,2024-05-11,8,9
8289,24,2024-08-28,338,400
9138,48,2024-05-05,163,241
7130,2,2024-11-19,164,291
8878,80,2024-05-23,484,573
2015,3,2024-10-01,480,568
2820,31,2024-07-13,147,218
6802,98,2024-03-10,266,315
6147,13,2024-01-05,104,185
4206,85,2024-10-22,4,7
7677,50,2024-10-23,83,98
4829,9,2024-04-03,359,531
7975,32,2024-05-03,273,404
7549,81,2024-07-14,6,9
2220,45,2024-02-21,108,192
5514,55,2024-02-19,439,520
3301,89,2024-04-19,474,702
7804,35,2024-08-08,72,128
5936,32,2024-06-14,418,495
8807,66,2024-04-30,390,693
9592,95,2024-01-03,410,485
3394,2,2024-03-19,179,212
8846,85,2024-08-14,202,239
2453,19,2024-07-27,56,66
5724,6,2024-08-08,25,37
1926,72,2024-01-28,220,391
2741,78,2024-03-28,326,482
8108,70,2024-08-19,139,206
8483,1,2024-09-07,60,89
7257,70,2024-09-03,419,744
5014,65,2024-06-12,6,7
8347,2,2024-01-20,253,449
4826,75,2024-02-22,398,589
6955,15,2024-09-07,373,442
8163,19,2024-03-10,368,654
5091,25,2024-09-20,213,252
4954,74,2024-04-02,95,112
6626,95,2024-01-12,105,124
1416,6,2024-08-26,199,353
5736,51,2024-06-12,156,277
5956,27,2024-10-30,456,540
8820,83,2024-02-16,390,577
5021,40,2024-06-23,481,854
9931,98,2024-10-27,162,288
2350,64,2024-07-27,330,586
4079,73,2024-04-01,487,865
7319,33,2024-05-27,392,464
6215,36,2024-08-29,494,731
5207,14,2024-10-10,459,815
6906,2,2024-08-19,430,636
1758,35,2024-08-03,300,355
5531,93,2024-08-12,304,540
3632,37,2024-02-20,152,180
7349,37,2024-12-14,452,803
3822,96,2024-08-25,346,410
7676,14,2024-04-20,232,275
3584,48,2024-03-29,456,675
7948,35,2024-03-23,23,41
4988,94,2024-02-18,102,181
9924,97,2024-03-17,80,118
6937,32,2024-10-26,361,534
4482,79,2024-04-14,150,178
6849,18,2024-09-06,159,282
1916,74,2024-10-08,60,89
2564,36,2024-06-07,311,552
7717,55,2024-03-31,257,380
9496,60,2024-04-08,404,718
8821,12,2024-10-26,372,551
4617,22,2024-07-24,128,227
7032,32,2024-06-10,387,687
2598,24,2024-04-13,435,773
4864,11,2024-10-10,12,14
2346,11,2024-05-29,437,517
6364,7,2024-12-15,300,444
3880,57,2024-02-09,19,22
4693,53,2024-06-17,5,9
5733,82,2024-05-14,339,401
9009,21,2024-12-16,242,358
2467,30,2024-10-23,319,567
6484,57,2024-04-06,274,487
4685,88,2024-03-08,310,551
1444,43,2024-04-12,101,120
1854,46,2024-12-16,260,385
4747,6,2024-06-25,3,4
7159,5,2024-05-27,37,55
5543,83,2024-08-28,270,320
5604,84,2024-03-13,339,602
3797,40,2024-03-11,464,824
2619,56,2024-03-12,202,359
5104,90,2024-03-03,270,480
2121,29,2024-07-11,489,724
3835,5,2024-01-15,327,387
9480,39,2024-12-20,338,500
8220,59,2024-03-22,292,519
3504,58,2024-08-22,391,694
7240,86,2024-01-05,162,288
5740,44,2024-10-07,385,570
8075,13,2024-07-11,389,461
6772,81,2024-12-07,334,494
8164,91,2024-10-18,155,184
5684,14,2024-06-03,258,382
7710,7,2024-08-21,51,60
1410,41,2024-02-15,315,559
6855,64,2024-12-20,87,103
2097,37,2024-12-25,89,132
2860,82,2024-05-30,167,297
1170,90,2024-08-23,414,490
5830,90,2024-03-13,233,414
2829,56,2024-07-09,203,240
4581,35,2024-02-24,474,561
4111,19,2024-08-06,215,318
7133,80,2024-03-10,371,549
3252,93,2024-12-27,216,320
3581,67,2024-05-07,241,428
3915,51,2024-09-23,70,83
6735,15,2024-10-11,359,425
9127,39,2024-04-07,36,53
6817,22,2024-01-29,288,511
9668,22,2024-07-01,205,303
4353,52,2024-11-13,270,320
5029,26,2024-07-19,138,163
5276,22,2024-06-30,307,454
6175,42,2024-06-04,237,351
7986,93,2024-07-26,457,541
1383,75,2024-04-15,290,429
7000,64,2024-12-12,223,264
3051,35,2024-09-03,120,213
1894,14,2024-07-23,332,590
3318,80,2024-12-25,160,189
4616,56,2024-02-12,309,366
8228,8,2024-10-20,195,346
4657,89,2024-01-25,416,739
8946,84,2024-02-16,451,801
7902,86,2024-06-07,203,300
7303,90,2024-02-24,244,361
3443,24,2024-05-24,455,673
6862,43,2024-02-24,283,335
7187,53,2024-10-10,146,216
3604,73,2024-07-09,295,437
7433,26,2024-05-27,320,474
6774,69,2024-02-12,46,54
2296,58,2024-06-02,49,87
8394,27,2024-07-16,156,231
1867,18,2024-06-09,38,67
3751,85,2024-12-26,218,258
1917,82,2024-05-10,443,525
2052,91,2024-12-11,482,856
9870,35,2024-03-20,248,440
9411,25,2024-06-18,346,512
5477,78,2024-02-20,101,179
7382,35,2024-05-03,2,2
8092,67,2024-10-28,486,719
4348,36,2024-05-10,253,374
1590,43,2024-11-27,208,369
2338,26,2024-12-17,117,139
8454,22,2024-01-27,73,86
1170,54,2024-07-20,415,614
5012,80,2024-08-21,78,92
2703,28,2024-05-05,217,385
1648,45,2024-10-29,36,53
8294,58,2024-09-01,57,67
7885,94,2024-10-10,352,521
2060,40,2024-03-03,32,38
3514,96,2024-11-23,33,59
7839,93,2024-11-05,272,483
3439,25,2024-10-13,488,578
8667,20,2024-08-15,252,448
2315,59,2024-11-22,137,243
8112,8,2024-11-21,77,91
6184,62,2024-07-15,236,349
9929,40,2024-05-08,415,614
9745,60,2024-05-29,6,11
6926,74,2024-08-03,262,388
8157,95,2024-08-27,355,420
6630,47,2024-08-26,247,366
5435,40,2024-09-08,278,329
5599,81,2024-09-14,334,593
8218,96,2024-01-09,456,810
7556,71,2024-07-03,383,567
3632,67,2024-02-01,63,75
2147,84,2024-10-07,170,302
9663,15,2024-12-10,305,451
5339,62,2024-11-30,161,191
4823,45,2024-05-29,424,628
9677,90,2024-02-03,220,260
2784,75,2024-10-11,50,59
7805,53,2024-03-20,79,94
1400,23,2024-12-12,220,391
4403,68,2024-12-24,478,707
8174,73,2024-03-22,279,330
8161,12,2024-07-12,257,380
3056,13,2024-07-30,391,463
6103,3,2024-09-25,117,208
8211,82,2024-12-07,12,14
7014,19,2024-09-14,392,464
6128,75,2024-11-04,233,414
1132,34,2024-08-08,259,383
6939,86,2024-06-19,437,647
6740,12,2024-03-21,210,311
4687,28,2024-12-10,54,96
8515,22,2024-10-02,207,368
2029,52,2024-10-27,97,144
1251,27,2024-08-16,76,90
6656,29,2024-06-14,173,256
3214,9,2024-07-22,184,327
8845,28,2024-10-31,50,59
5442,10,2024-09-30,279,413
5334,49,2024-06-21,461,819
7018,2,2024-04-21,355,630
5483,28,2024-12-02,15,18
8491,94,2024-07-23,76,90
1853,39,2024-04-15,225,266
3759,9,2024-06-30,138,204
1112,50,2024-10-25,307,454
1933,6,2024-04-27,185,274
4403,15,2024-05-25,399,709
8537,42,2024-04-22,477,565
5768,23,2024-11-26,232,275
6049,53,2024-06-10,338,600
6151,58,2024-02-10,290,343
7072,67,2024-08-02,457,812
5687,77,2024-03-01,391,579
6838,22,2024-04-12,390,577
5245,19,2024-11-09,218,258
2848,31,2024-12-21,480,852
4412,87,2024-05-12,195,289
8059,30,2024-04-22,197,292
2538,19,2024-12-14,212,314
2339,91,2024-01-01,293,347
2157,57,2024-06-28,6,9
8348,88,2024-08-28,436,774
2989,52,2024-05-30,80,118
1250,11,2024-10-22,417,617
6176,45,2024-06-01,385,684
5494,81,2024-07-04,236,419
9790,66,2024-06-21,42,75
9449,38,2024-07-01,383,453
3917,14,2024-12-06,376,668
3604,78,2024-03-03,219,389
5494,91,2024-08-26,293,434
8753,54,2024-04-04,191,339
6542,88,2024-08-01,481,854
9425,31,2024-09-12,328,388
2335,57,2024-03-10,223,264
2444,85,2024-01-16,236,279
5028,1,2024-03-16,392,696
2187,4,2024-06-10,89,105
1077,6,2024-11-15,382,452
8128,51,2024-09-13,28,33
5185,24,2024-02-11,371,659
9253,3,2024-01-30,57,101
1854,86,2024-12-18,308,365
9787,8,2024-12-07,398,471
7916,19,2024-11-02,221,327
5214,94,2024-09-14,448,663
4368,62,2024-05-06,300,444
6948,62,2024-11-19,148,175
8048,11,2024-11-05,211,375
9376,28,2024-09-11,140,207
1440,98,2024-05-19,23,27
7490,55,2024-07-03,317,469
8811,58,2024-07-31,43,64
7191,80,2024-06-12,76,90
9191,80,2024-08-18,356,632
6370,4,2024-05-07,353,522
4169,37,2024-10-22,92,136
6945,34,2024-06-24,111,131
3743,78,2024-01-19,495,586
9235,78,2024-07-20,466,828
8353,5,2024-01-13,83,98
7823,40,2024-11-19,225,400
5770,85,2024-11-22,380,675
6876,18,2024-08-29,451,534
2670,91,2024-12-05,77,91
1518,87,2024-04-09,340,604
9462,89,2024-09-06,222,263
8887,91,2024-08-11,426,630
7196,41,2024-05-07,421,748
4752,5,2024-10-02,233,345
8187,50,2024-03-21,195,231
8149,99,2024-01-27,274,324
6030,85,2024-07-28,366,542
5670,68,2024-08-06,445,790
5622,28,2024-05-27,428,633
4822,4,2024-05-29,247,292
2833,88,2024-12-22,167,247
2122,57,2024-12-16,45,67
9416,58,2024-05-11,239,424
5694,70,2024-11-03,234,416
5166,5,2024-09-02,456,810
5738,36,2024-02-16,122,144
2488,18,2024-09-19,86,127
3758,66,2024-03-06,332,590
2143,64,2024-03-07,45,80
8272,2,2024-05-28,42,50
3204,43,2024-12-21,497,588
3703,73,2024-05-13,139,165
6446,90,2024-04-13,38,67
3618,91,2024-06-17,108,160
8687,80,2024-12-18,45,67
8462,54,2024-08-29,410,728
7631,27,2024-01-02,438,778
3732,62,2024-01-13,14,17
8356,48,2024-09-20,167,247
5441,61,2024-02-17,207,306
4834,45,2024-09-15,26,31
2749,58,2024-07-30,457,812
6947,47,2024-02-20,431,638
3152,83,2024-09-29,319,567
4587,76,2024-06-11,430,636
7208,60,2024-04-22,135,200
1687,75,2024-03-13,114,202
4425,99,2024-01-24,239,283
9992,94,2024-07-05,345,408
1303,72,2024-04-05,180,320
7769,65,2024-05-16,335,397
5699,47,2024-03-09,335,397
1608,15,2024-10-08,155,229
4199,20,2024-07-23,107,190
5226,21,2024-09-07,52,62
2070,68,2024-01-25,218,387
4773,26,2024-03-17,156,185
5779,61,2024-09-30,470,696
4787,46,2024-07-22,481,712
9766,45,2024-09-11,494,877
5192,16,2024-05-15,437,647
5244,58,2024-11-30,353,418
6475,14,2024-12-23,41,73
7765,68,2024-04-17,221,262
6630,27,2024-02-09,406,481
4906,19,2024-03-27,280,497
4614,46,2024-11-07,64,95
8815,77,2024-03-28,192,341
3004,66,2024-06-22,183,217
8338,80,2024-02-27,125,222
2117,43,2024-02-09,361,534
6567,82,2024-01-30,344,611
9938,38,2024-07-20,198,352
9456,1,2024-08-24,414,490
6524,40,2024-11-30,144,256
4945,69,2024-05-15,133,236
9456,72,2024-09-20,304,360
3529,47,2024-05-18,442,654
3214,91,2024-03-14,251,297
7495,53,2024-01-15,22,39
4665,21,2024-07-26,133,157
4235,32,2024-03-21,455,539
8956,33,2024-08-19,324,575
2153,29,2024-02-05,100,148
3177,23,2024-05-13,215,318
9704,59,2024-12-04,60,71
8995,34,2024-06-29,237,351
8038,71,2024-01-20,159,188
7538,2,2024-01-28,156,277
7873,97,2024-05-21,408,483
3397,66,2024-10-13,464,687
4720,7,2024-12-22,42,75
2974,34,2024-07-16,160,237
9157,89,2024-12-17,166,197
9088,84,2024-03-06,363,645
7104,68,2024-01-23,354,629
5615,15,2024-05-08,95,141
7788,83,2024-10-21,102,151
9417,41,2024-06-19,380,675
5851,96,2024-04-28,455,539
4542,42,2024-07-08,122,217
7047,83,2024-01-16,19,28
4820,44,2024-02-05,468,554
6010,42,2024-02-18,105,124
9128,66,2024-08-20,441,522
2594,32,2024-05-04,464,824
9530,27,2024-10-25,457,812
5503,10,2024-12-05,305,361
6840,5,2024-08-10,36,53
2143,71,2024-03-28,84,99
6561,79,2024-07-09,244,433
7394,52,2024-03-19,184,272
9255,61,2024-02-21,346,410
9513,39,2024-05-13,191,339
2679,12,2024-02-09,469,833
2799,80,2024-05-05,416,493
1177,20,2024-07-13,369,546
4253,40,2024-04-07,321,475
3538,29,2024-10-29,462,547
8198,75,2024-02-16,101,179
5822,99,2024-12-14,431,510
8313,4,2024-08-22,153,226
6211,75,2024-08-28,123,218
6878,59,2024-05-05,151,268
8667,44,2024-03-30,1,1
9780,13,2024-01-28,392,580
8688,52,2024-12-22,376,668
6219,31,2024-05-09,123,146
3707,94,2024-03-10,489,579
9972,66,2024-08-07,234,277
7255,34,2024-02-22,241,428
3051,65,2024-02-14,109,194
7506,80,2024-09-08,82,97
3438,85,2024-01-01,47,70
2966,7,2024-08-01,77,137
3732,90,2024-09-26,60,107
3548,32,2024-07-23,239,283
6933,51,2024-08-17,196,290
9764,54,2024-11-13,308,365
4525,20,2024-08-18,262,465
1092,72,2024-03-25,272,403
3643,64,2024-03-22,372,440
1056,80,2024-12-16,242,358
9445,70,2024-02-03,128,189
4146,25,2024-11-13,237,351
2931,96,2024-05-31,300,444
2338,46,2024-02-20,46,82
7327,95,2024-04-12,119,141
1306,95,2024-01-27,18,27
2778,60,2024-06-03,137,203
1340,46,2024-10-12,93,138
7559,55,2024-08-23,409,484
5700,55,2024-08-09,92,163
8162,38,2024-11-16,86,127
9693,92,2024-05-13,205,303
1122,36,2024-09-17,43,64
2287,65,2024-08-04,458,813
6432,65,2024-07-11,5,6
2626,61,2024-07-23,195,289
4521,78,2024-04-15,119,211
6351,19,2024-09-18,96,142
4963,96,2024-10-23,172,305
4695,29,2024-09-10,296,438
6479,42,2024-01-07,278,329
1455,70,2024-02-07,225,333
4468,28,2024-07-08,263,389
8899,98,2024-12-07,283,419
7086,70,2024-11-06,105,155
3500,87,2024-08-10,487,577
4792,48,2024-07-05,278,494
8900,41,2024-02-16,188,223
4987,56,2024-03-07,217,385
8473,68,2024-05-19,152,225
2007,3,2024-08-12,62,73
6008,50,2024-01-22,256,455
3216,16,2024-02-25,397,588
6519,82,2024-10-18,129,229
1199,29,2024-04-02,177,262
1878,77,2024-12-20,357,528
2032,19,2024-01-07,422,625
4403,88,2024-03-09,161,238
7147,5,2024-05-18,4,6
2631,64,2024-06-07,353,522
1873,78,2024-10-04,456,540
7833,85,2024-09-12,472,838
4624,54,2024-02-28,470,696
4225,48,2024-06-14,361,427
7638,65,2024-07-01,122,144
1476,56,2024-01-15,397,705
6106,33,2024-10-01,357,634
7380,69,2024-06-02,184,218
2472,76,2024-07-27,77,91
6583,94,2024-12-12,68,101
6714,76,2024-06-03,186,220
8840,34,2024-10-17,98,145
5441,88,2024-11-06,28,33
7568,25,2024-07-30,320,568
2088,53,2024-05-04,9,16
7845,96,2024-09-09,499,886
5080,47,2024-06-26,445,527
1498,10,2024-10-14,292,519
2095,9,2024-10-26,405,719
5823,58,2024-02-20,370,548
9642,53,2024-07-21,467,553
8157,8,2024-07-24,230,340
7469,44,2024-06-08,47,56
7546,93,2024-08-07,412,488
1844,22,2024-09-22,213,315
7752,72,2024-02-14,183,217
2687,62,2024-06-17,497,588
5659,30,2024-03-12,94,139
1129,84,2024-10-02,87,155
7123,15,2024-08-27,474,702
8010,9,2024-07-01,327,387
7199,43,2024-07-17,306,543
5396,69,2024-06-12,133,236
4795,98,2024-01-15,125,222
8674,53,2024-09-12,32,47
7710,4,2024-12-06,470,696
1772,69,2024-01-30,262,388
5034,67,2024-07-13,251,446
3598,80,2024-06-17,46,82
4629,65,2024-01-28,316,374
1000,88,2024-06-20,261,309
2674,93,2024-07-21,385,456
9923,37,2024-07-25,238,423
5979,77,2024-07-07,409,605
9660,88,2024-08-02,150,178
4300,68,2024-03-03,102,121
7744,88,2024-10-17,310,459
9215,48,2024-05-19,355,525
2020,18,2024-08-30,45,67
8940,79,2024-09-16,393,698
1760,96,2024-05-25,207,368
7851,53,2024-12-29,77,137
5433,36,2024-07-03,449,665
5468,50,2024-01-09,180,320
7349,65,2024-01-18,326,482
1764,32,2024-06-12,458,678
1419,39,2024-05-28,385,684
8347,43,2024-08-24,307,363
5009,27,2024-09-12,125,185
1469,46,2024-06-18,259,460
6067,32,2024-12-10,447,529
4275,30,2024-01-08,246,437
6922,3,2024-03-12,233,414
9751,1,2024-01-19,164,291
1021,43,2024-06-05,17,20
6697,41,2024-10-14,312,554
4342,42,2024-06-03,335,397
8664,17,2024-04-21,269,398
2301,29,2024-07-28,86,127
8646,88,2024-10-02,437,647
8114,38,2024-07-24,358,530
6534,8,2024-04-27,29,43
7542,59,2024-10-19,338,400
2557,66,2024-06-26,222,394
6344,78,2024-04-01,199,353
6092,79,2024-03-16,36,43
1235,46,2024-07-29,187,332
7839,38,2024-05-19,73,130
9022,76,2024-12-03,337,499
4913,62,2024-03-25,88,156
6481,87,2024-05-09,27,32
4436,42,2024-01-14,386,457
9881,72,2024-01-07,449,797
9252,3,2024-09-04,128,152
9788,65,2024-05-30,427,506
6505,67,2024-06-02,303,448
3435,69,2024-04-02,58,103
3724,27,2024-05-03,41,49
7887,42,2024-04-11,287,425
7908,73,2024-01-03,140,207
5671,42,2024-11-13,145,172
2532,4,2024-08-24,392,580
8611,13,2024-04-29,253,449
8643,29,2024-12-30,87,129
3661,38,2024-05-28,108,160
5818,52,2024-05-23,133,236
3643,51,2024-07-31,293,520
3554,82,2024-06-28,376,668
4812,97,2024-10-30,4,6
6248,82,2024-07-04,213,315
9576,12,2024-06-16,459,543
5372,8,2024-04-23,197,350
3748,71,2024-01-30,296,438
7335,83,2024-10-08,168,298
4729,5,2024-06-11,310,367
5793,96,2024-01-21,443,787
6688,39,2024-03-08,429,635
2831,46,2024-02-01,346,614
6634,75,2024-09-29,234,277
2049,76,2024-08-16,425,503
7860,42,2024-12-11,176,208
7624,8,2024-03-22,313,371
8816,28,2024-05-12,10,18
9515,7,2024-06-27,87,129
1355,66,2024-10-03,94,111
4647,74,2024-02-02,204,362
6696,13,2024-01-05,26,46
8872,92,2024-02-01,144,170
5976,31,2024-06-14,159,235
6985,92,2024-04-24,334,395
9202,75,2024-05-26,336,597
5543,6,2024-10-15,281,499
9888,14,2024-07-25,106,126
7132,49,2024-12-20,423,626
4983,46,2024-01-29,17,20
3075,18,2024-03-18,383,680
8806,41,2024-07-09,184,218
3081,99,2024-05-16,328,485
4490,73,2024-01-02,471,558
8879,28,2024-07-05,11,20
7065,33,2024-10-07,461,819
4555,16,2024-12-17,67,119
5673,12,2024-10-17,137,162
1152,69,2024-07-23,292,346
9150,74,2024-05-30,202,299
6031,26,2024-01-14,150,222
9601,28,2024-01-12,54,96
2893,47,2024-10-09,131,233
6852,5,2024-01-22,279,413
1305,39,2024-06-27,391,694
5808,22,2024-02-16,110,130
1043,61,2024-11-21,432,639
5813,2,2024-05-09,280,497
2751,20,2024-01-31,241,357
3091,23,2024-07-06,446,660
4174,62,2024-03-09,114,202
3759,45,2024-05-10,384,455
2156,60,2024-09-08,146,216
5934,48,2024-12-27,477,847
9084,77,2024-09-14,175,259
1457,58,2024-04-19,433,513
6045,38,2024-02-12,382,452
8716,81,2024-02-23,34,50
5196,61,2024-06-17,117,208
5896,52,2024-01-19,334,395
2481,94,2024-01-17,342,506
5419,87,2024-11-19,250,296
5460,83,2024-06-22,252,448
5800,14,2024-07-11,313,556
7457,82,2024-09-16,161,286
2728,94,2024-08-21,224,265
7363,14,2024-06-22,345,613
3250,56,2024-05-01,21,31
6923,20,2024-09-10,7,8
1231,7,2024-05-10,128,152
7616,68,2024-04-26,74,131
7318,68,2024-11-09,468,693
6956,38,2024-11-24,193,343
9910,13,2024-04-15,203,361
9447,87,2024-08-11,458,542
8794,38,2024-07-10,366,433
6646,79,2024-08-16,70,124
3353,34,2024-05-25,85,126
6638,35,2024-11-10,11,16
6808,33,2024-06-12,457,812
3826,57,2024-04-06,186,220
1624,94,2024-06-17,331,490
4819,22,2024-08-24,153,181
8558,82,2024-05-13,217,321
2861,56,2024-07-22,430,636
6376,97,2024-11-06,390,462
4830,25,2024-06-30,368,545
2946,36,2024-11-03,257,380
3624,74,2024-06-21,305,361
9118,20,2024-05-18,211,250
6122,94,2024-10-11,390,693
5126,96,2024-01-23,120,142
7773,62,2024-03-08,221,262
1416,87,2024-11-15,63,75
4411,60,2024-02-13,234,416
5928,70,2024-06-27,463,822
5625,64,2024-07-27,139,247
3897,43,2024-10-17,171,253
8663,22,2024-09-09,498,737
8136,3,2024-05-10,489,724
5152,81,2024-08-11,17,30
6155,88,2024-07-31,380,450
3451,71,2024-07-05,219,324
3178,11,2024-12-22,288,341
3062,32,2024-03-22,292,346
6405,1,2024-01-08,277,492
6984,81,2024-12-26,406,481
7366,26,2024-07-20,33,49
2725,51,2024-06-25,419,744
4552,63,2024-11-14,350,622
1892,47,2024-05-17,435,515
2999,24,2024-03-01,284,420
2626,65,2024-08-24,169,200
4620,9,2024-02-26,303,538
9135,73,2024-03-10,433,769
5726,9,2024-03-10,408,483
4159,55,2024-03-19,168,199
2696,17,2024-06-22,13,19
6041,83,2024-07-27,319,567
7912,81,2024-02-16,382,565
3692,17,2024-03-13,146,216
3837,49,2024-04-15,124,147
4238,66,2024-05-30,419,744
6384,41,2024-09-13,400,474
9602,38,2024-04-22,80,142
2330,79,2024-06-04,224,265
7174,74,2024-08-10,38,56
8363,35,2024-01-10,393,465
5384,32,2024-11-03,477,706
7043,56,2024-01-02,44,52
5986,4,2024-01-21,297,440
3260,85,2024-08-29,328,485
4472,43,2024-02-03,47,83
2147,15,2024-07-17,356,632
9927,26,2024-07-09,7,12
7967,87,2024-03-28,325,481
3310,90,2024-05-08,313,463
4420,54,2024-02-15,435,515
4743,42,2024-01-30,236,419
5309,91,2024-03-19,321,570
7083,16,2024-01-15,405,599
7723,88,2024-05-24,153,272
9722,18,2024-06-20,431,765
6986,34,2024-02-26,429,508
4584,93,2024-12-03,442,523
8352,10,2024-11-01,497,588
2814,15,2024-11-01,480,568
5378,48,2024-09-12,431,510
2798,79,2024-04-01,444,526
2607,11,2024-03-28,15,22
3085,82,2024-09-17,236,419
3365,92,2024-08-09,120,142
4195,42,2024-02-25,216,320
6609,59,2024-02-28,244,433
4013,74,2024-12-28,9,16
2408,1,2024-11-17,143,212
4379,38,2024-07-11,490,725
2836,6,2024-12-18,214,253
9325,77,2024-09-04,185,329
6199,3,2024-06-28,117,173
8127,87,2024-06-14,478,707
6122,92,2024-11-09,227,269
3694,63,2024-08-13,462,684
3648,6,2024-06-25,246,437
1571,99,2024-05-30,424,753
3330,12,2024-08-07,79,140
9954,53,2024-03-30,45,67
3944,40,2024-11-10,318,471
2239,82,2024-11-11,336,497
9973,30,2024-12-25,29,43
1001,78,2024-12-10,479,709
9608,66,2024-03-06,2,4
6608,55,2024-09-26,86,127
6913,3,2024-08-29,210,249
7091,5,2024-04-12,182,215
9575,33,2024-05-27,372,440
9738,86,2024-07-20,60,89
4245,29,2024-10-13,1,2
5784,58,2024-02-02,306,543
5577,34,2024-04-17,465,688
3323,9,2024-08-08,17,20
9976,96,2024-02-08,473,840
5740,56,2024-02-28,248,294
2074,3,2024-08-09,253,300
2999,6,2024-04-12,482,571
1188,53,2024-07-23,499,591
6284,53,2024-12-01,68,121
5270,44,2024-07-18,359,425
3081,93,2024-08-16,456,810
6695,83,2024-11-13,5,7
4695,43,2024-01-14,121,179
2953,96,2024-07-25,331,490
3672,30,2024-10-04,383,453
6678,4,2024-01-10,372,551
5479,50,2024-02-18,392,580
9139,26,2024-11-03,230,408
5862,59,2024-04-25,498,737
7310,6,2024-03-29,468,831
7151,72,2024-04-30,343,609
3951,63,2024-08-26,140,207
6639,18,2024-05-28,309,549
9555,55,2024-04-29,72,85
6437,33,2024-03-25,197,292
7423,75,2024-03-09,458,813
2202,55,2024-09-10,29,34
5234,86,2024-09-08,144,170
4150,31,2024-11-04,392,464
6111,36,2024-02-21,433,769
6688,92,2024-08-14,101,179
4207,83,2024-02-05,26,31
3358,85,2024-08-08,292,519
6927,16,2024-12-14,419,620
6473,89,2024-08-10,357,423
7486,58,2024-04-03,423,626
6250,26,2024-11-15,116,137
7792,47,2024-11-08,283,335
8660,2,2024-04-11,323,382
5713,13,2024-02-08,202,359
7147,7,2024-06-06,261,386
7236,47,2024-04-05,167,198
1041,38,2024-04-14,80,118
